演员,平均分,部数
超级玛丽,7.6,1
随抒阳,7.6,1
冬青,7.6,1
黄佚,7.6,1
陈可达,7.6,1
雷鸣,7.6,1
王华圳昱,7.6,1
何壁坚,7.6,13
山鹰,7.6,4
张烨子,7.6,1
郝曼丽,7.6,1
宋戈,7.6,1
曾嘉,7.6,1
闫勤,7.6,1
谢怀逸,7.6,1
张立志,7.6,1
姜明,7.6,1
弗朗索瓦,7.6,1
马鑫,7.6,1
玛丽咏,7.6,1
高全胜,7.6,1
谢殊,7.6,1
孙青青,7.6,1
陈燕,7.6,1
周琼,7.6,1
薛严,7.6,2
蔡雁澜,7.6,1
张超良,7.6,1
李兆霖,7.6,1
杜语庭,7.6,2
桑妮,7.6,2
十三妖,7.6,1
泡芙,7.6,1
沈靖伟,7.6,1
方言,7.6,1
小爱,7.6,1
杨键,7.6,1
卢琳,7.6,1
金泰焕,7.6,1
李昕亮,7.6,1
鹿凌桀,7.6,2
碰碰和,7.6,1
吉世光,7.6,1
岳冬峰,7.6,1
王仲伟,7.6,1
许双,7.6,1
郝明奇,7.6,1
李元,7.6,1
吴晓丹,7.6,1
王思蒙,7.6,1
曹晓雯,7.6,1
李红,7.6,2
林森森,7.6,1
曹丞,7.6,1
钱昱璇,7.6,1
邵诣,7.6,1
康璐洁,7.6,1
高维,7.6,1
邝文_,7.6,5
高群书,7.6,1
吴亚桥,7.6,1
国玉峰,7.6,1
小若,7.6,1
柳渊,7.6,1
钟青城,7.6,1
吴娱,7.6,1
王莹,7.6,1
李明洁,7.6,1
_刚润,7.6,1
石慧英,7.6,1
韩更,7.6,1
周一杰,7.6,1
刘燕军,7.6,1
黄雷,7.6,1
曹新刚,7.6,1
黄思思,7.6,1
吴哲,7.6,1
李格格,7.6,1
王玉金,7.6,1
艾俊迈,7.6,1
杨卫群,7.6,1
肖宏,7.6,1
鲁莽,7.6,1
岑乐怡,7.6,2
庄凯勋,7.6,3
马婷,7.6,1
胡家玮,7.6,1
米敬白,7.6,1
陈伟榕,7.6,1
孟颖,7.6,1
梁晓彬,7.6,1
李键昌,7.6,1
张作峰,7.6,1
颜茜菁,7.6,1
雷明,7.6,2
殷飞,7.6,2
刘丰源,7.6,1
郭蔼明,7.59,16
罗京民,7.59,17
黄新,7.59,13
刘伟,7.59,8
黎思嘉,7.58,5
杨志刚,7.58,16
王澜,7.58,12
孙亮,7.58,6
周迅,7.58,17
李鸣,7.58,5
卞涛,7.57,6
王奕,7.57,3
马静,7.57,4
徐秀林,7.57,15
王禹铮,7.57,3
李烈,7.57,4
吴业坤,7.57,3
张榕容,7.57,3
张瑜,7.57,3
国永振,7.57,3
潘迎紫,7.57,10
钟浩,7.57,3
陈慧,7.57,3
王禄江,7.57,4
沈颖婷,7.57,3
张京宇,7.57,3
周游,7.57,3
谈佩珊,7.57,3
陈芷菁,7.57,11
刘晓靓,7.57,3
莫岐,7.57,4
乐珈彤,7.56,5
廖峻,7.56,5
刘敏涛,7.56,23
陈佩斯,7.56,5
梁葆贞,7.56,10
王彤,7.56,11
隋兰,7.56,5
高秀敏,7.56,8
刘丹,7.56,39
罗国维,7.56,10
戈伟如,7.56,7
黄磊,7.56,25
张凤妮,7.56,8
刘长生,7.56,10
万绮雯,7.56,29
陈启泰,7.56,23
郭锋,7.56,22
_燕航,7.55,2
郎峰,7.55,2
曹苑,7.55,6
林柯,7.55,2
王聪,7.55,2
李艳冰,7.55,4
匡牧野,7.55,4
麦丽虹,7.55,2
黄小燕,7.55,2
徐宝凤,7.55,2
王峥,7.55,2
吴连生,7.55,11
曾昂,7.55,2
许玮甯,7.55,11
王欣茹,7.55,2
于俭,7.55,2
施思,7.55,2
王菲,7.55,4
谢震伟,7.55,2
黄树棠,7.55,11
叶蕴仪,7.55,2
李文玲,7.55,10
马路,7.55,4
陈嘉桓,7.55,2
李梓萌,7.55,2
王海军,7.55,2
金梦,7.55,2
范瑞君,7.55,2
杨志鹏,7.55,2
刘云峰,7.55,2
关勇,7.55,2
张闽,7.55,2
徐肇平,7.55,2
卢慧敏,7.55,2
夏靖庭 ,7.55,4
钱志君,7.55,2
林洁,7.55,2
张建声,7.55,2
蓝文青,7.55,2
曾国城,7.55,2
刘国昌,7.55,2
方慧,7.55,8
邵仲衡,7.55,10
郑振瑶,7.55,2
张允曦,7.55,2
梅寒,7.55,2
杨洪武,7.55,8
张善淇,7.55,2
邱凯伟,7.55,4
张崇德,7.55,2
毛玲萍,7.55,2
刘俊谦,7.55,2
李丞峰,7.54,5
谢琼_,7.54,5
官恩娜,7.54,7
吕中,7.54,37
梁锦荣,7.54,7
李建群,7.54,11
文兴宇,7.54,8
檀健次,7.54,5
黄_,7.54,8
何贵林,7.54,5
濮存昕,7.54,21
涂们,7.53,3
葛四,7.53,3
张耀仁,7.53,3
王辉,7.53,15
伍文生,7.53,3
邓煜荣,7.53,9
张小斐,7.53,3
戴梦梦,7.53,3
张天舒,7.53,3
张元,7.53,3
王昌娥,7.53,3
何启南,7.53,10
江庚辰,7.53,3
信,7.53,3
素还真,7.53,3
刘嘉玲,7.52,19
叶玉卿,7.52,5
赵千紫,7.52,8
吴兴国,7.52,4
李万年,7.52,5
关海山,7.52,24
钟淑慧,7.52,4
杨新鸣,7.51,23
郭少芸,7.51,23
尚铁龙,7.51,12
孙季卿,7.51,19
余安安,7.51,8
陈宝国,7.51,58
李清惠,7.5,1
贝心瑜,7.5,2
贺永祥,7.5,1
黑永宽,7.5,1
阿法,7.5,1
孙树林,7.5,1
蔡小龙,7.5,2
郑盈盈,7.5,1
韩为民,7.5,1
林金莱,7.5,1
任士一,7.5,1
朱璧汶,7.5,2
吕清超,7.5,1
王晓娟,7.5,1
耐安,7.5,1
王文娜,7.5,1
王驹,7.5,1
汪卉,7.5,1
斋藤卓野,7.5,1
白马,7.5,1
李洲,7.5,1
林昀,7.5,1
肖民,7.5,1
贾林,7.5,2
史晨,7.5,1
张建霞,7.5,1
张珊萌,7.5,1
张国柱,7.5,7
潘蔚,7.5,1
克林,7.5,1
于煌薇,7.5,1
赵元霞,7.5,1
曾_瑜,7.5,3
郭铸,7.5,1
李旭,7.5,1
张维喜,7.5,1
汪洁,7.5,1
邹成,7.5,1
洪洋,7.5,1
张雨提,7.5,1
李大刚,7.5,1
凯丽,7.5,1
萧岱青,7.5,1
叶斯特林·鲍里斯,7.5,1
娜杰日达·米哈尔科娃,7.5,1
杨凯琪,7.5,1
程鹏,7.5,1
何以奇,7.5,2
金珠,7.5,3
_珊珊,7.5,2
陈莉莎,7.5,1
孙红雷,7.5,24
孙晨熙,7.5,2
沈晗,7.5,1
江百川,7.5,1
蔡嘉利,7.5,3
周子强,7.5,1
黄允材,7.5,3
惠娟艳,7.5,1
李克纯,7.5,1
肖大陆,7.5,1
常宽,7.5,1
杜文,7.5,1
罗婷婷,7.5,1
齐琦,7.5,1
傅亚楠,7.5,1
王烈,7.5,6
伊瓦诺夫·尼古拉,7.5,1
科里亚克夫斯基·叶夫格尼,7.5,1
马文忠,7.5,3
董博,7.5,1
马圣彬,7.5,1
蔡光泰,7.5,1
刘杨,7.5,1
赵叶索,7.5,1
云天飞,7.5,1
谭泉,7.5,1
李梦露,7.5,1
马柏全,7.5,1
胡永涛,7.5,1
薛中锐,7.5,4
满建武,7.5,1
赵起,7.5,1
易登林,7.5,1
吴明轩,7.5,1
张平,7.5,1
韩东升,7.5,1
赵志_,7.5,1
孙迪,7.5,1
肖显鹏,7.5,1
朱一文,7.5,1
张诗涵,7.5,1
刘飚,7.5,1
李虹辰,7.5,1
张帆,7.5,6
张慧雯,7.5,6
项国权,7.5,1
黄浩,7.5,1
吴爱艺,7.5,1
张震寰,7.5,1
陈逸宁,7.5,3
方馨,7.5,2
许光汉,7.5,5
杨成,7.5,2
李海兴,7.5,1
吴定谦,7.5,2
郑乾龙,7.5,1
蔡瀚亿,7.5,2
阮丹青,7.5,1
刘勃均,7.5,1
高勇,7.5,1
尹铭,7.5,1
高_,7.5,1
卢东来,7.5,1
朝晖,7.5,1
谈善言,7.5,3
曹振宇,7.5,1
木野雅仁,7.5,1
胡慧中,7.5,1
达达,7.5,1
张子建,7.5,1
舒悦,7.5,1
吕海琴,7.5,1
张昊,7.5,3
王薇,7.5,7
杜满生,7.5,1
彭宇,7.5,4
张媛婷,7.5,1
汤俊明,7.5,2
邵敏,7.5,3
吴宗友,7.5,2
解淑_,7.5,1
宗卫,7.5,1
谢兴,7.5,1
杨雄,7.5,1
孙晨曦,7.5,2
刘钊宏,7.5,2
黄荻钧,7.5,1
王海,7.5,2
谈泉庆,7.5,4
林家宇,7.5,3
吴佩文,7.5,1
吴浇浇,7.5,3
刘荷娜,7.5,1
段丽阳,7.5,1
汤家琦,7.5,1
马骏,7.5,1
谭玉瑛,7.5,3
张玉善,7.5,1
韩小龙,7.5,1
范玮,7.5,1
陈彦行,7.5,5
倪雪华,7.5,2
杨得时,7.5,1
张鹭,7.5,3
应晓薇,7.5,2
杨采妮,7.5,1
小柏林,7.5,1
王馨平,7.5,2
林忆莲,7.5,1
曹佑宁,7.5,1
钟欣愉,7.5,1
邢岷山,7.5,17
伦永亮,7.5,1
郜耀平,7.5,2
谭咏麟,7.5,1
朱妍,7.5,1
糖妹,7.5,2
韩智炜,7.5,1
严文轩,7.5,2
森森,7.5,2
李国祥,7.5,1
徐杰,7.5,1
楼南光,7.5,8
GINO,7.5,1
吉雪萍,7.5,2
李殿朗,7.5,1
王波,7.5,4
傅湛杰,7.5,1
邵音音,7.5,2
李司祺,7.5,1
秦川,7.5,1
_成想,7.5,2
林伯彦,7.5,1
冯丽嫦,7.5,1
苏立欣,7.5,1
李封乾,7.5,1
叶良财,7.5,1
李晓强,7.5,1
许芬,7.5,1
李博,7.5,7
黄_嘉,7.5,3
黄泽民,7.5,1
佘南南,7.5,2
傅娟,7.5,1
魏晴,7.5,1
童振军,7.5,2
何家_,7.5,1
甄楚倩,7.5,1
张卓楠,7.5,2
吴菲,7.5,1
陈澍承,7.5,1
陈绮明,7.5,1
刘芸杉,7.5,1
周建华,7.5,1
郭秀云,7.5,1
袁国纲,7.5,1
曹向阳,7.5,1
张华东,7.5,1
马瑞男,7.5,1
王辰昊,7.5,3
黄日华 陈玉莲 汤镇业 秦沛,7.5,1
张博林,7.5,1
许一鸣,7.5,1
顾宇峰,7.5,6
曹国辉,7.5,1
任葆琳,7.5,1
朱慧珊,7.5,2
黄丽梅,7.5,1
范金子,7.5,1
陈思宇,7.5,1
咏梅,7.5,15
徐小健,7.5,1
Lei Zhao,7.5,1
Ben Zhao,7.5,1
Songnian Yang,7.5,1
黄凯伦,7.5,1
席与荣,7.5,1
邬伟强,7.5,1
Sang Shang,7.5,1
Yifei Mao,7.5,1
黄璐璐,7.5,1
方卉,7.5,1
Min Shao,7.5,1
何雁,7.5,1
周梦桥,7.5,1
孙敬季,7.5,1
耐安 ,7.5,1
刘洋影子,7.5,2
王兵,7.5,2
成奎安,7.5,6
成晖,7.5,2
叶小钗,7.5,2
郑榕,7.5,1
颜彼得,7.5,1
娄明,7.5,1
宿帮贵,7.5,1
赵禹,7.5,1
苑琼丹 张家辉,7.5,1
王子嘉,7.5,1
赵小飞,7.5,1
赵锦文,7.5,1
罗明珠,7.5,1
杨少华,7.5,8
俞立文,7.5,3
董炳顺,7.5,1
郝江英,7.5,1
卢苑茵,7.5,1
那尔那茜,7.5,1
佘赛花—张晶（前期）/王建英（中期）/张登桥（后期）,7.5,1
杨俊杰,7.5,1
廖启智,7.5,25
尤程,7.5,2
宣　萱 张玉珊,7.5,1
朱玉荣,7.5,1
宋世英,7.5,2
胡靖钒,7.5,1
萧维亚,7.5,1
刘小慧,7.5,1
杨继业—李志毅,7.5,1
钱嘉乐 胡　枫,7.5,1
柴郡主（六郎妻）—刘洁（前期），刘利华（后期）,7.5,1
一页书,7.5,2
周颖,7.5,1
杨六郎—关新伟,7.5,1
廖文蔚,7.5,1
杨七郎（杨延嗣）—曹庆华（前期），孙虹（后期）,7.5,1
张永强,7.5,2
楚奇,7.5,2
万梓良,7.49,23
黄天铎,7.49,7
张可颐,7.49,32
董晓燕,7.49,14
杨圣文,7.49,8
黄纪莹,7.48,9
董子武,7.48,5
沙景昌,7.48,22
梁荣忠,7.48,12
纪登超,7.48,4
姜峰,7.48,4
孟飞,7.48,6
黄韵材,7.48,12
李楠,7.48,13
叶天行,7.48,4
李佳璇,7.48,8
陆骏光,7.48,10
黎明,7.48,8
李志奇,7.48,4
冯德伦,7.48,4
曾华倩,7.48,19
杨树泉,7.48,11
孙宵,7.48,4
林俊贤,7.48,11
张武孝,7.47,3
张兆北,7.47,3
石林,7.47,3
侣皓吉吉,7.47,3
凌汉,7.47,15
徐玉琨,7.47,3
张羽,7.47,3
钟丽淇,7.47,9
林嘉丽,7.47,6
毛舜筠,7.47,11
金粮,7.47,3
何冰,7.47,33
郑欣宜,7.47,3
赵敏芬,7.47,6
田朴_,7.47,3
张怀秋,7.47,3
张学友,7.47,3
何杰,7.47,3
尹馨,7.47,3
李兆基,7.46,5
倪土,7.46,5
曾玮明,7.46,9
冯国强,7.46,17
韩君婷,7.46,5
贺生伟,7.46,5
涂凌,7.46,5
张_琰,7.46,16
陈亚兰,7.46,5
蒋雯丽,7.46,26
李珊珊,7.46,9
褚栓忠,7.46,12
王大治,7.46,13
高叶,7.46,5
蒋克,7.45,8
尚言生,7.45,4
吕德亮,7.45,2
白韵琴,7.45,2
李佳蔚,7.45,2
沈达威,7.45,2
郑艳凤,7.45,2
盖然,7.45,2
汤唯,7.45,4
范智博,7.45,2
陈颖,7.45,2
阮丹宁,7.45,4
龚锦堂,7.45,2
刘燕燕,7.45,2
谢林,7.45,2
林颖彤,7.45,2
游天龙,7.45,2
郑中玉,7.45,2
达伦·格罗夫纳,7.45,2
__泰,7.45,2
汪政纬,7.45,2
杨亚星,7.45,2
成国栋,7.45,4
周国宾,7.45,2
褚柳生,7.45,2
李成儒,7.45,2
阎淑琴,7.45,2
王正权,7.45,2
周波,7.45,4
赵贵祥,7.45,2
陈茜,7.45,2
莫家尧,7.45,11
龚志玺,7.45,2
陈旭,7.45,2
张永生,7.45,2
李国毅,7.45,13
黄小雷,7.45,2
邹静,7.45,4
杨平友,7.45,4
巩天阔,7.45,2
程希,7.45,2
宋柏纬,7.45,2
吴日言,7.45,2
韩寒,7.45,2
严翔,7.45,2
黄婉伶,7.45,2
吴思丹,7.45,2
汪俊,7.45,8
秦伟,7.45,2
王真儿,7.45,2
吴文,7.45,2
李涓,7.45,4
江明辉,7.45,2
孙俪,7.45,22
陆纪依,7.45,2
王宁,7.45,10
吴镇宇,7.44,27
车晓彤,7.44,5
林小楼,7.44,5
岳_,7.44,13
潘慧如,7.44,5
陈敏儿,7.44,5
荆浩,7.44,12
叶振声,7.44,5
陈曼娜,7.44,11
姚文雪,7.44,5
田少军,7.44,7
张志坚,7.44,23
倪大红,7.44,38
杨晴_,7.44,5
李璇,7.44,7
陈美琪,7.44,18
易凝,7.43,3
霍亚明,7.43,11
石文中,7.43,7
曾红生,7.43,10
廖伟雄,7.43,7
庹宗康,7.43,3
杨光,7.43,7
张洪睿,7.43,8
李喜真,7.43,3
张政勇,7.43,7
李翔,7.43,3
原华,7.43,6
张子琪,7.43,3
汤志伟,7.43,6
杨静,7.43,11
司马华龙,7.43,6
张丰毅,7.43,27
高远,7.43,3
宋晓英,7.43,12
郭慧,7.43,3
容锦昌,7.43,3
钱嘉成,7.43,3
王元禄,7.43,3
叶玉萍,7.43,3
唐磊,7.43,3
朱慧敏,7.43,4
朱晏,7.43,6
麦天恩,7.43,3
智一桐,7.43,3
史妍,7.43,3
马丹旎,7.43,3
马宗德,7.43,6
张晋,7.43,9
柳影红,7.43,4
林明伦,7.42,4
黄文标,7.42,18
陈秀珠,7.42,31
袁洁莹,7.42,14
谢贤,7.42,12
王伟光,7.42,9
陈坤,7.42,22
杨立新,7.42,36
李亚鹏,7.42,23
惠天赐,7.42,5
陈大成,7.42,4
刘园园,7.42,11
梁林琳,7.42,6
陶大宇,7.42,38
陈之辉,7.42,6
陈靖允,7.42,6
付瑶,7.42,4
李小燕,7.42,5
张家辉,7.42,22
姜武,7.42,34
蔡雯艳,7.42,4
陈建斌,7.42,24
曹达华,7.42,5
柴鸥,7.42,5
欧瑞伟,7.42,13
黎姿,7.42,23
辛柏青,7.41,23
郭妃丽,7.41,9
于谦,7.41,10
梁小冰,7.41,23
林晓凡,7.41,8
房子斌,7.41,13
王海燕,7.41,16
李泓良,7.41,7
梁爱,7.41,7
戴少民,7.41,10
王永峰,7.4,1
姜涛,7.4,2
李晨涛,7.4,3
石天琦,7.4,3
陈帅先,7.4,1
李浩菲,7.4,1
王海龙,7.4,2
王卓,7.4,3
夏汉碧,7.4,1
王迩忆璇,7.4,1
帝莫西_谢尔盖耶维奇,7.4,1
何柔熹,7.4,1
桑帅,7.4,2
何宝生,7.4,17
姚一奇,7.4,1
贾欣惠,7.4,1
和家馨,7.4,1
付曼,7.4,1
李郁文,7.4,2
仇佩佩,7.4,1
释彦能,7.4,2
陶思源,7.4,1
徐嘉雯,7.4,1
彭杰,7.4,1
维拉_里诺娃,7.4,1
郑柔美,7.4,1
李北岳,7.4,2
郭唐维,7.4,2
缪婷茹,7.4,4
艾佳妮,7.4,2
邹宗胜,7.4,1
钱茂盛,7.4,1
姜昕言,7.4,3
应昌佑,7.4,3
冷中易,7.4,1
蒋冰冰,7.4,1
及莉,7.4,1
范辉,7.4,1
吴千语,7.4,1
洛桑念扎,7.4,1
托娅,7.4,1
萨仁,7.4,1
罗天宇,7.4,4
陈宪忠,7.4,1
吴振华,7.4,1
白文彪,7.4,2
朱娅,7.4,1
李心南,7.4,1
熊华,7.4,1
金雯昕,7.4,1
张伟国,7.4,1
邱对对,7.4,1
付强,7.4,1
韩锦昆,7.4,1
韩援朝,7.4,1
颜彼德,7.4,1
高天昊,7.4,1
李鹏飞,7.4,1
赵云,7.4,1
常云莺,7.4,1
解兆军,7.4,1
雷刚,7.4,1
张芳,7.4,1
胡美仪,7.4,8
梁蓉蓉,7.4,1
吉昆远,7.4,1
杞荣,7.4,1
齐洪,7.4,1
石刚,7.4,1
谢晓奇,7.4,1
董刚,7.4,1
周熔,7.4,1
姜邵文,7.4,3
黄燕飞,7.4,1
叶娃·弗拉基米洛夫娜,7.4,1
谢魏,7.4,1
李成敏,7.4,1
姜_瑶,7.4,1
沈培艺,7.4,1
董博文,7.4,3
张小亲,7.4,1
厉冰,7.4,1
吴加仪,7.4,1
王伟屹,7.4,1
张家溢,7.4,1
周艺博,7.4,1
关亚,7.4,1
刘磊,7.4,3
赛星噶,7.4,1
吴一凡,7.4,1
张倍瑜,7.4,1
王秋翰,7.4,1
张连文,7.4,1
尚语贤,7.4,1
刘玉,7.4,1
周骏,7.4,1
黄奕良,7.4,3
王紫淇,7.4,1
陈卫国,7.4,1
宁桓宇,7.4,1
陈钢,7.4,1
吴筱丹,7.4,1
黄佑任,7.4,1
胡明,7.4,1
王小橙,7.4,1
王柏尧,7.4,1
毕远晋,7.4,2
赖文贤,7.4,1
林澄,7.4,1
苏德斯琴,7.4,1
蒋雪鸣,7.4,2
阿丽玛,7.4,1
王书麒,7.4,8
黄德谅,7.4,1
丹巴,7.4,1
僧格仁钦,7.4,1
雷鹏宇,7.4,1
陈柏仲,7.4,1
廖昭忠,7.4,1
陈若芝,7.4,1
文予琪,7.4,1
盛鉴,7.4,1
伊托雅,7.4,1
李慧明,7.4,1
葛兆美,7.4,1
陈少泽,7.4,1
余男,7.4,3
黄千格,7.4,1
弼祺,7.4,1
苏汉生,7.4,1
姚蜜,7.4,1
颜颂诗,7.4,1
李润祺,7.4,1
刘江,7.4,47
区凯玲,7.4,1
蔡善仪,7.4,1
吕晓霖,7.4,2
骆应钧,7.4,28
田岷 许亚军 盖丽丽 何晴,7.4,1
徐雯倩,7.4,1
程素琴,7.4,1
陈懿,7.4,1
张民权,7.4,1
于恒,7.4,2
黄碧玲,7.4,1
莫歧,7.4,2
李康宜,7.4,13
修革,7.4,4
李嘉欣,7.4,4
詹金泉,7.4,1
陆妍淇,7.4,7
赵今麦,7.4,2
孙志翔,7.4,1
诺_,7.4,1
葛江虹,7.4,1
熊晓玲,7.4,1
王昌黎,7.4,1
李润祺、何慕诗,7.4,1
严志诚,7.4,1
王芙娟,7.4,2
蓝英君,7.4,2
王亚彬,7.4,1
斯琴格日勒,7.4,1
贺强,7.4,2
徐恩祥,7.4,1
蒲萄,7.4,2
乌兰齐齐格,7.4,2
娜塔莎,7.4,1
杜佳磊,7.4,1
王淼,7.4,2
嘉浚,7.4,1
鲍伟亮,7.4,1
杨雯薏,7.4,1
常富宁,7.4,1
唐静,7.4,10
杜连孝,7.4,2
梁洁华,7.4,1
谈庆泉,7.4,1
黄俊绅,7.4,1
杜天皓,7.4,1
许明志,7.4,1
李晓波,7.4,2
景松涛,7.4,1
华伟明,7.4,1
韩静如,7.4,1
凌文海,7.4,1
欧燕萍,7.4,1
林迪安,7.4,1
唐品昌,7.4,1
夏川,7.4,1
思漩,7.4,1
马浴柯,7.4,8
何予曦,7.4,1
刘语欣,7.4,1
陈势安,7.4,1
罗平,7.4,1
李小力,7.4,1
何茹云,7.4,1
黄曙光,7.4,1
刘晶晶,7.4,1
李乐儿,7.4,4
傅涓,7.4,1
刘续民,7.4,1
陈志强,7.4,1
陈敬宣,7.4,1
安俊朋,7.4,1
杨曼琴,7.4,3
徐濠萦,7.4,5
郑有杰,7.4,1
李之晴,7.4,1
Judy,7.4,1
布_斯,7.4,1
张善为,7.4,2
陈逸璇,7.4,1
郑平君,7.4,1
戴展国,7.4,1
金钱雨,7.4,1
曹越,7.4,1
朱君恩,7.4,1
张函,7.4,1
丁宇英,7.4,1
严莉萍,7.4,1
朱健,7.4,1
于盈盈,7.4,1
唐青慧,7.4,1
叶萌,7.4,2
刘恩婕,7.4,1
华忠男,7.4,3
白铭健,7.4,1
李少亭,7.4,1
何志祥,7.4,1
梅承藻,7.4,1
王玉清,7.4,1
邓荣_,7.4,1
邓泰和,7.4,1
沈红,7.4,1
伊云莉,7.4,1
叶羿君,7.4,1
李律,7.4,1
林_恒,7.4,1
洪瑞霞,7.4,1
赵长军,7.4,1
伊拉,7.4,1
陈阿喜,7.4,1
郭子溪,7.4,1
白少伟,7.4,1
于仔,7.4,1
崔容卿,7.4,1
黄磊、李香琴、焦媛、谭倩红,7.4,1
刘莹,7.4,1
高宝利,7.4,1
袁文倩,7.4,1
李东浩,7.4,1
汤怡,7.4,10
刘小溪,7.4,1
王秀芸,7.4,1
赵尔康,7.4,1
王长利,7.4,1
贾延波,7.4,1
冯谦,7.4,1
孙布尔,7.4,1
马小益,7.4,1
田蕤,7.4,1
朱义,7.4,1
罗翔,7.4,1
繁华,7.4,1
朱仲春,7.4,1
寇捞迪,7.4,1
傅明宪,7.4,10
戴璐,7.4,1
尹扬明,7.4,8
王海峰,7.4,1
郝晨,7.4,1
杨晓勇,7.4,1
李培义,7.4,1
孙军,7.4,1
艾力西尔,7.4,1
阿万·力米提,7.4,1
阿拉法特,7.4,1
郑惠馨,7.4,1
张婉儿,7.4,1
李静美,7.4,2
贾梓_,7.4,1
梁诗冉,7.4,1
阎俊希,7.4,2
许路阳,7.4,1
黄毓嘉林,7.4,1
钟紫怡,7.4,1
武东博,7.4,1
许愿,7.4,1
曲华,7.4,1
郭定文,7.4,1
张汶祥,7.4,1
雷茜,7.4,2
康家铭,7.4,1
齐忠坤,7.4,2
李颖 Ying Li,7.4,1
叶倩云 Qianyun Ye,7.4,1
陈慧珊,7.4,22
何洁柔,7.4,1
周黛兰,7.4,1
丁霄汉,7.4,1
管宗祥,7.4,2
恬恬,7.4,1
_善然,7.4,1
莫文蔚,7.4,1
王悦,7.4,1
蔡瑞泽,7.4,1
刘亦宸,7.4,1
孟庭丽,7.4,3
张敏,7.4,5
李永生,7.4,1
赵克明,7.4,1
王北龙,7.4,1
张思乐,7.4,2
周广真,7.4,1
莫家_,7.4,1
张_茜,7.4,1
方中信  陈豪,7.4,1
王大奇,7.4,6
白静,7.4,2
唐艺兮,7.4,1
_兆明,7.4,1
吴越,7.4,35
_世_,7.4,1
郭蕙雯,7.4,1
赵宇绮,7.4,1
林文森,7.4,1
彭峻_,7.4,1
蒙嘉慧 谭耀文 郑嘉颖,7.4,1
徐_麟,7.4,1
鲍起静,7.39,25
江欣燕,7.39,11
隋棠,7.39,11
郑丹瑞,7.39,10
黄瑷瑶,7.39,9
蔡振南,7.39,7
王志文,7.39,32
马元,7.39,7
江华,7.39,28
杨_宁,7.39,9
岳秀清,7.39,12
吕有慧,7.39,8
苗克,7.38,4
钱枫,7.38,6
陆明君,7.38,5
刘蓓,7.38,36
王文升,7.38,4
严敏裘,7.38,14
李绮虹,7.38,12
钱小豪,7.38,13
陆建艺,7.38,5
徐晓璐,7.38,4
卫仑,7.38,4
沈时华,7.38,6
罗乐林,7.38,34
刘信义,7.38,4
梁朝伟,7.38,17
霍青,7.38,21
吴玉华,7.38,5
黄日华,7.38,34
刘国诚,7.38,6
陈幼芳,7.37,3
白茵,7.37,19
谭少英,7.37,3
侯继林,7.37,3
罗莽,7.37,13
徐卫,7.37,10
陈安莹,7.37,19
甘国卫,7.37,6
林以真,7.37,4
狄波拉,7.37,3
巴森,7.37,3
严秋华,7.37,3
袁苑,7.37,18
孙飞虎,7.37,7
陈嘉宝,7.37,3
刘文凤,7.37,3
森美,7.37,3
杨雅筑,7.37,3
孙锂华,7.37,3
张建新,7.37,3
缪非临,7.37,3
齐欢,7.37,10
小小彬,7.37,3
常凯宁,7.37,3
_雅芸,7.37,3
陈天文,7.36,5
黎秀英,7.36,14
谭一清,7.36,14
宋永恒,7.36,5
赵雅芝,7.36,26
王识贤,7.36,5
贾兆冀,7.36,5
高圆圆,7.36,17
刘美娟,7.36,7
常远,7.36,9
刘永生,7.36,5
王春,7.35,2
公磊,7.35,8
张先衡,7.35,6
区腾骏,7.35,2
白羽,7.35,2
张_悦,7.35,4
黄素欢,7.35,2
秦海,7.35,2
张喜前,7.35,11
董浩,7.35,2
张京海,7.35,2
黄曼凝,7.35,2
林韦辰,7.35,17
徐子淇,7.35,2
黄腾浩,7.35,10
李晓红,7.35,2
黄梅莹,7.35,18
吕士刚,7.35,2
黄维娜,7.35,2
赵吉,7.35,2
廖凡,7.35,22
温兆伦,7.35,34
刘立淇,7.35,4
木木,7.35,2
梁祖尧,7.35,2
张晶,7.35,2
谭增卫,7.35,2
车轩,7.35,2
韩彦博,7.35,2
高至霆,7.35,2
方_,7.35,4
吴绮莉,7.35,4
刘尔金,7.35,2
朱永棠,7.35,2
李任_,7.35,2
蔡少芬,7.35,46
黑木真二,7.35,2
刘芳毓,7.35,6
崔新琴,7.35,2
宋乃刚,7.35,2
施大生,7.35,12
周柏豪,7.35,2
吴晶,7.35,2
欧锦棠,7.35,17
何英_,7.35,2
郑少秋,7.35,41
陈惠敏,7.35,4
王子瑜,7.35,2
赵中伟,7.35,4
品冠,7.35,2
桑伟淋,7.35,2
刘鹏,7.35,2
邓立民,7.35,11
杨冬麒,7.35,2
包海龙,7.35,2
李卓远,7.35,2
宗华,7.35,2
戴兆安,7.35,4
倪淑君,7.35,2
何湘钮,7.35,2
高冬平,7.34,8
许还山,7.34,26
张绍荣,7.34,9
黎美娴,7.34,16
郭广平,7.34,14
苏慧伦,7.34,7
蔡子健,7.34,7
张振朗,7.34,7
杨俊勇,7.34,10
刘家良,7.34,5
任帅,7.34,16
陈瑾,7.34,23
潘志文,7.34,26
吕慧仪,7.34,9
刘德华,7.34,12
康凯,7.34,10
瑛子,7.33,9
关咏荷,7.33,31
林漪_,7.33,10
秦沛,7.33,41
胡歌,7.33,24
陈复生,7.33,6
