剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
天国的嫁衣,2004,沈怡 / 冯凯 / 麦贯之,罗彩娟,王心凌 / 明道 / 立威廉 / 刘序浩 / 邱品睿 / 陈尊文 / 蔡立群 / 祝钒刚 / 屈旻洁 / 唐丰 / 关颖,爱情,台湾,19,60,5.8,19486
红楼梦,1996,李英,丁亚民,张玉嬿 / 钟本伟 / 徐贵樱 / 邹琳琳 / 徐乃麟 / 王玉玲 / 郭慧雯 / 胡惠玲 / 汤兰花 / 李星瑶 / 王佳莉 / 毛训容 / 曾亚君 / 张琼姿 / 周筱云 / 李威仪 / 杨洁玫 / 萧艾 / 蓝丽婷 / 江岱恩 / 傅碧辉 / 牟希宗 / 傅雷 / 范鸿轩 / 文帅 / 鲍正芳 / 韩湘琴 / 李又麟 / 芳玉 / 金士会 / 刘德凯 / 澎恰恰,,台湾,73,,5.8,109
晚上10点到凌晨3点,2012,陈彦铭,吴思惠 / 焦志浩,杨奇煜 / 修杰楷 / 刘容嘉 / 王思平 / 魏蔓 / 郭彦甫,爱情 / 短片,台湾,15,20,5.8,1040
篮球火2,2010,邓建文,,毛俊杰,,台湾,20,,5.7,432
七年级生,2003,王晓海,林旻俊 / 江旋,林熙蕾 / 林依晨 / 徐华凤 / 郑湘云 / 贺军翔,剧情,台湾,22,,5.7,128
爱情两好三坏,2007,麦大杰,九把刀,曾之乔 / 陈奕 / 赵小侨,剧情 / 爱情,台湾,20,,5.7,170
求爱365,2013,张家政,揭阳 / 金沛晟,曾之乔 / 张睿家 / 戴君竹 / 路斯明,爱情,台湾,20,63,5.7,54
家有四千金,2010,欧阳升 / 王晓海 / 翟康宁,朱永昆,黄仲昆 / 郁芳 / 张天霖 / 小8 / 刘伊心 / 阿雅 / 范筱梵 / 王怡仁 / 袁俪珊 / 蔡振南 / 吴佳珊 / 许孟哲 / 大野,,中国台湾,未定,,5.7,76
单数绝配,2011,张博昱,,高以翔 / 曾恺玹 / 陈至恺 / 吴亚馨,,台湾,21,40,5.7,80
我的儿子是老大,2006,,,检场 / 林美秀 / 卜学亮 / 夏靖庭  / 千田爱纱 / 杜诗梅 / 陈奕 / 黄建群 / 温翠苹 / 王传一 / 林利霏 / 唐丰,,台湾,65,,5.7,56
威廉王子,2014,黄天仁,陈慧如,谢坤达 / 陈匡怡 / 邹承恩 / 安唯绫 / 许腾方,爱情,台湾,14,75,5.7,44
紫藤恋,2004,刘逢声 / 胡秀兰,,韩在石 / 林心如 / 黄维德 / 殷悦 / 施易男 / 孙兴 / 涂善妮 / 林美贞 / 吴晓敏,剧情 / 爱情,台湾,40,,5.7,472
巴黎恋歌,2006,周晓鹏,环玥 / 武瑶,林心如 / 任泉 / 谭俊彦 / 郭晓婷 / 丁文琪 / 狄龙 / 刘雪华 / 郑晓宁 / 周笑莉 / 阎青妤 / 刘涛 / 吴玉芳 / 黄勐,剧情 / 爱情,中国大陆 / 台湾,30,,5.7,125
就是要香恋,2010,洪智育,,王传一 / 许玮甯 / 范植伟 / 曾恺玹 / 李立群 / 郝劭文 / 高捷 / 刘瑞琪 / 周子琪 / 唐川,,台湾,16,,5.7,306
幸福三颗星,2011,林子平,罗法平,杨谨华 / 蓝正龙 / 吴建飞,,台湾 / 中国大陆,20,55,5.7,875
有爱一家人,2013,林清振 / 谢德麟,方懿德 / 王若婷 / 陈怡堎 / 林珮瑜,王宥胜 / 房思瑜 / 周晓涵 / 李运庆,,台湾,72,60,5.7,82
海上传奇,2005,曲立君,,斯琴高娃 / 吴倩莲 / 王雨 / 李明启 / 梅婷 / 倪景阳 / 何志峰,,中国大陆 / 台湾,28,,5.7,42
天使之翼,2007,冯兴华,金腾,窦智孔 / 夏如芝 / 陈莎莉 / 杨一展 / 洪小铃 / 甄秀珍 / 方岑,爱情 / 家庭,台湾,80,40,5.7,288
真爱遇到他,2014,柯翰辰,陈欣怡,安以轩 / 贺军翔 / 弦子 / 信 / 付辛博,剧情 / 喜剧 / 爱情,中国大陆 / 台湾,30,,5.7,590
真命天女,2005,余威德,谢定瑜 / 潘逸群,陈嘉桦 / 田馥甄 / 任家萱 / 郭彦均 / 陈至恺 / 狄志杰 / 徐贵樱 / 陈玉玫,剧情 / 爱情,台湾,25,45,5.7,2952
原来是美男,2013,吴建新,黄雅勤 / 陈汉睿 / 王宥秦 / 洪静恩 / 洪美兰,汪东城 / 程予希 / 蔡旻佑 / 黄仁德 / 王思平 / 田丽 / 包伟铭 / 陈为民 / 张心妍 / 刘亮佐 / 高玉珊 / AIR / 沈昶宏 / 邱苡晰 / 邱苡媃 / 李璇 / 罗弘证 / 黄伟晋 / 明杰 / 林子闳 / 宋米秦 / 李毓芬 / 郭雪芙 / 朴信惠 / 宝咖咖 / Amanda / 小甜甜 / 高山峰 / 简庆宗 / 简汉忠 / 邓筠庭 / 陈乃荣 / 蔡芷纭,剧情 / 爱情,台湾,13,,5.7,2330
爱就宅一起,2009,林子平,,汪东城 / 杨丞琳 / 胡宇崴,喜剧 / 爱情,台湾,12,,5.7,4473
笑傲江湖,2000,赖水清 / 李惠民,关展博 / 陈丽华,任贤齐 / 袁咏仪 / 李立群 / 岳跃利 / 陈德容 / 宋达民 / 刘雪华 / 徐少强 / 蔡灿得 / 孙兴 / 姜大卫 / 屈中恒 / 张复建 / 李志希 / 顾冠忠 / 陈紫函 / 铁孟秋 / 九孔 / 张立威 / 杜鹏 / 陈宝国 / 刘家 / 潘虹 / 刘莉莉 / 马之秦 / 王彪 / 刘长生 / 胡雅斯,武侠 / 古装,台湾,27,40,5.7,2140
终极一班2,2012,柯政铭 / 林清芳,龚敏惠 / 蔡秋怡 / 禹元元,汪东城 / 曾沛慈 / 文雨非 / 明杰 / 林子闳 / 黄仁德,剧情 / 爱情 / 奇幻,台湾,30,45,5.7,3427
剪刀石头布,2006,张哲书,黄愿,王少伟 / 陈乔恩 / 张勋杰 / 夏于乔,剧情,台湾,27,40,5.6,1120
爱情急整室,2013,郝心翔,王家珠 / 舒宗浩 / 吴向恩 / 连凯鸿,陈晓东 / 简嫚书 / 吴静娴 / 郝劭文,剧情,台湾,13,90,5.6,46
勇敢说出我爱你,2014,明金成,,贺军翔 / 柯佳嬿 / 洪诗,喜剧 / 爱情,台湾,12,,5.6,54
俏摩女抢头婚,2014,王傳宗,,陳庭妮 / 黃河 / 謝佳見 / 雷瑟琳 / 楊晴 / 高山峰,,台湾,15,,5.6,57
借用一下你的爱,2013,罗安得,林雅淳,郭品超 / 朱芯仪 / 施易男 / 夏如芝,,台湾,13,,5.6,80
爱情大魔咒,2002,钮承泽,,SHE / 高怡平 / 蓝正龙 / 李倩蓉 / 聂云 / 彭晓彤 / 小娴,剧情 / 爱情,中国台湾,20,40,5.6,1370
幸福选择题,2013,冯凯,馬進達 / 趙崇偉 / 費誠,王心凌 / 谢坤达 / 修杰楷 / 杨千霈 / 李至正,爱情,台湾,70,45,5.6,401
爱似百汇,2010,吴建新,七路眺,炎亚纶 / 喻虹渊 / 辰亦儒,爱情,台湾,13,,5.6,1508
又见一帘幽梦,2007,曾丽珍 / 麦大杰,琼瑶 / 沈芷凝,方中信 / 秦岚 / 张嘉倪 / 保剑锋 / 张晨光 / 吴冕 / 刘威葳 / 曾之乔 / 曹颖,剧情 / 爱情,中国大陆 / 台湾,46,48,5.6,13784
微笑Pasta,2006,沈怡,郭议鸿 / 罗彩娟,王心凌 / 张栋梁 / 赵小侨 / 蔡尚甫,喜剧 / 爱情,台湾,22,45,5.6,20158
爱情女仆,2012,,,张栋梁 / 喻虹渊 / 蔡淑臻 / 梁正群 / 王凯蒂,剧情 / 爱情,台湾,80,46,5.6,78
守着阳光守着你,2009,霍耀良,,明道 / 陈乔恩 / 张默,剧情 / 爱情,中国大陆 / 台湾,30,,5.6,331
大红帽与小野狼,2013,陈戎晖,杜欣怡 / 陆亦华 / 孙向妘 / 简佑玶,姚元浩 / 杨谨华 / 黄腾浩,剧情,台湾,16,86,5.5,235
高塔公主,2018,朱峰,曹晴雅 / 林雅淳,孟耿如 / 莫允雯 / 郑茵声 / 王牧语 / 田中千绘 / 周群达 / 王家梁 / 利晴天,剧情 / 爱情,台湾,15,90,5.5,95
噗通噗通我爱你,2017,郭春晖,,陈奕 / 魏蔓 / 简宏霖 / 陶嫚曼 / 沈建宏 / 陈乃荣,剧情 / 爱情,台湾,18,90分钟（含广告）,5.5,117
美人龙汤,2013,王传宗,,贺军翔 / 林盈臻 / 佐藤麻衣 / 陈乃荣 / 方文琳 / 李璇,剧情,台湾,14,,5.5,116
向前走向爱走,2012,于中中,陈慧如,陈怡蓉 / 郭采洁 / 杨佑宁 / 杨一展,,台湾,22,70,5.5,515
月上江南之狄仁杰洗冤录,2004,刘仕裕,张晓亚 / 应红,欧阳震华 / 刘孜 / 谢娜 / 陈莎莉 / 宁静 / 王学兵,喜剧 / 爱情,中国大陆 / 香港 / 台湾,31,40,5.5,107
热情仲夏,2007,,,郑元畅 / 蔡宜臻 / 阮经天,,台湾,12,,5.5,2968
爱情魔发师,2006,刘俊杰,刘殿润,明道 / 曾之乔 / 黄玉荣 / 王少伟 / 林美贞,,台湾,22,46,5.5,12689
公主小妹,2007,林合隆,齐锡麟,张韶涵 / 吴尊 / 顾宝明 / 辰亦儒 / 胡宇威 / 卓文萱 / 夏靖庭,喜剧 / 爱情,台湾,13,65,5.5,21578
佳期如梦,2010,沈怡,仲杰创意小组 / 匪我思存,陈乔恩 / 邱泽 / 冯绍峰 / 吉杰,剧情 / 爱情,台湾,32,,5.4,4323
流氓蛋糕店,2014,北村丰晴,陳慧如,蓝正龙 / 长泽雅美 / 馬如龍 / 洪天祥 / 胡芸榛 / 張魁 / 應蔚民 / 巫建和 / 鄭有傑 / 增山裕紀,喜剧 / 爱情,台湾 / 日本,12,,5.4,477
萌学园之时空战役,2012,季权峰,陈美珊 / 张填芸 / 谢品清,利昂霖 / 刘书宏 / 傅小芸 / 林奕勋 / 魏鸿柏 / 阿本 / 蔡芷纭,喜剧 / 儿童,台湾,20,60,5.4,196
PMAM之欲望俱乐部,2015,陈彦铭(B2),,谢祖武 / 梁正群 / 夏语心 / 林采缇,,台湾,40,,5.4,61
爱上巧克力,2012,,,吴建豪 / 曾之乔 / 张勋杰 / 邱胜翊 / 昆凌,剧情 / 爱情,台湾,80,,5.4,691
男女生了没,2011,邓安宁,刘殿润,卓文萱 / 张勋杰 / 吴中天 / 艾伟,喜剧,台湾,13,,5.4,88
爱河恋人,2010,林博生,,卓文萱 / 立威廉 / 金沛辰,,台湾,20,,5.3,116
王子看见二公主,2008,瞿友宁,,郭品超 / 陈庭妮 / 洪卓立,,台湾,16,,5.3,491
米迦勒之舞,2004,台湾TTV,,阮经天 / 牛奶 / 郑元畅,,台湾,20,,5.3,120
泡沫之夏,2018,于中中,明晓溪 / 李田 / 贾彬彬,张雪迎 / 秦俊杰 / 黄圣池 / 陈欣予 / 黄德毅 / 袁子芸 / 李逸男 / 刘佳 / 宋海颉 / 施羽 / 麦迪娜 / 范晓东 / 丁可 / 代乐乐 / 李若嘉,爱情,中国大陆 / 台湾,36,45,5.3,13994
麻雀爱上凤凰,2006,明金成,禹元元  / 叶佳铃,李小璐 / 李威 / 姚元浩 / 洪小铃 / 金珈,爱情,台湾,20,45,5.3,1521
呼叫大明星,2009,柴智屏 / 林合隆,,蔡卓妍 / 贺军翔 / 陈至恺 / 周采诗 / 小甜甜,爱情,台湾,23,,5.3,2008
爱情闯进门,2012,陈致 / 韩风,,宋茜 / 辰亦儒 / 周觅 / 邵翔 / 蔡芷纭,爱情,台湾,30,45,5.3,2372
爱情经纪约,2006,陈铭章,周平之 / 意寻,梁心颐 / 杜德伟 / 许绍洋 / 金沛辰 / 林孟瑾 / 卓文萱 / 安东尼 / 张朝闵 / 卜学亮 / 吕曼茵 / 邓九云 / 高捷 / 唐丰 / 王绢 / 陶传正 / 狄志杰 / 林美贞 / 夏曈,剧情 / 爱情,台湾,15,,5.3,169
萌学园五：异界对决,2013,邱皓洲 / 老杨,陈美珊 / 马丽莎 / 阿本,李昂霖 / 刘书宏 / 林奕勋 / 阿本 / 蝴蝶,喜剧 / 儿童 / 奇幻,台湾,30,60,5.2,134
爱在桐花纷飞时,2011,張家政,,修杰楷 / 陈怡蓉 / 许慧欣,剧情,台湾,20,,5.2,70
恶女阿楚,2007,张哲书,柯志远,王绍伟 / 曾之乔 / 陈奕 / 卓文萱 / 王俐人 / 顾宝明,剧情 / 爱情,台湾,30,,5.2,325
你照亮我星球,2014,瞿友宁,林纯华 / 林欣慧 / 寿司编 / 陈凯筑 / 杨碧凤,郑元畅 / 张钧甯 / 孟耿如 / 王阳明,剧情,台湾,20,80,5.2,1184
女王的诞生,2013,陈戎晖,王珮华 / 洪嘉均,孙耀威 / 杨谨华 / 路斯明,剧情 / 爱情,台湾,22,90分钟(含广告),5.2,100
桃花小妹,2009,瞿友宁,简奇峰 / 林纯华 / 林欣慧 / 陈依孝 / 刘蕊萱 / 周素莹,汪东城 / 王心凌 / 辰亦儒 / 黄靖伦 / 朱孝天 / 蓝钧天 / 丁春诚 / 高以翔,爱情,台湾,13,70,5.2,5059
不良笑花,2007,张博昱,杨碧凤 / 温郁芳,潘玮柏 / 杨丞琳 / 藤冈靛 / 陈妍希,喜剧,台湾,14,75,5.2,10758
媳妇的眼泪,2007,罗福,,谢祖武 / 俞小凡 / 李欣,剧情 / 家庭,中国大陆 / 台湾,46,,5.2,222
紫禁之巅,2004,杨玄,黄浩然,蔡尚甫 / 纪言恺 / 曾之乔,剧情 / 爱情,台湾,26,40,5.2,1425
翻滾吧！蛋炒饭,2008,王明台,林欣惠,汪东城 / 唐禹哲 / 卓文萱 / 黄瀞怡,剧情,台湾,20,,5.1,4281
星苹果乐园,2006,刘建律,阮文弘 / 陈思源,明道 / 张芯瑜 / 颜行书,剧情 / 爱情,台湾,30,,5.1,4135
姐姐立正向前走,2012,邓安宁,杜政哲,林心如 / 汪东城 / 林更新 / 张伦硕 / 胡兵 / 何润东,剧情 / 喜剧 / 爱情,台湾,30,90,5.1,2411
深蓝与月光,2017,阿黛蒙德·李,吴洛缨,吴洛缨,爱情 / 同性,台湾,12,30,5.1,1105
西门无恨,2000,杨钧钧,杨钧钧,杨钧钧 / 焦恩俊 / 刘德凯 / 刘玉婷 / 李志希,爱情 / 武侠 / 古装,台湾,40,,5.1,417
记得，我们有约,2011,张博昱,,朱孝天 / 陈妍希 / 吴中天 / 吴亚馨 / 张复建 / 艾伟 / 柯素云 / 况明洁 / 高捷 / 葛蕾 / 侯彦西,剧情 / 爱情,台湾,18,48,5.1,73
射雕英雄传,1988,李朝永 / 王圻生,,陈玉莲 / 黄文豪 / 邱淑宜 / 潘宏彬 / 乔可欣 / 谢屏楠 / 冼焕贞 / 张复建 / 江生 / 李天翔 / 龙冠武 / 李龙吟 / 向云鹏 / 丁华宠 / 李志坚 / 戈伟家,武侠 / 古装,台湾,36,,5.1,55
阳光天使,2011,王明台,,吴尊 / 杨丞琳 / 张峻宁 / 刘梓妍 / 李绍祥 / 孙桂田 / 武藤美幸 / 中野良子 / 邬倩倩,剧情 / 爱情,台湾,22,60,5.1,1954
神雕侠侣,1998,李惠民 / 赖水清,关展博 / 陈丽华,任贤齐 / 吴倩莲 / 孙兴 / 季芹 / 李立群 / 夏文汐 / 蔡君茹 / 高捷 / 陈红 / 岳跃利 / 涂松岩,武侠 / 古装,台湾 / 中国大陆,47,45,5.0,6546
真爱配方,2013,明金成,毛训容,周汤豪 / 敖犬 / 林逸欣 / 魏蔓,剧情,台湾,24,47,5.0,68
终极宿舍,2014,,,蓝心湄 / 蔡芷纭 / 那维勋 / 罗弘证,剧情,台湾,40,60,4.9,425
终极一班4,2016,吴建新,蓝今翎 / 齐锡麟,曾沛慈 / 罗弘证 / 黄伟晋 / 文雨非 / 赵志伟 / 何海东 / 蒋蕊泽 / 张皓明,剧情 / 爱情 / 奇幻,台湾,60,23,4.8,870
日落之前爱上你,2010,焦锋 / 李元科,,蓝正龙 / 徐若瑄 / 曹颖,,台湾,25,,4.8,65
旋风管家,2011,林子平 / 吴建新,龚敏惠 / 汪秀贤,朴信惠 / 胡宇威 / 李毓芬 / 班杰 / 李绍祥 / 罗弘证 / 纪亚文 / 李依瑾 / 彭若仪 / 陈昱丞 / 陈诗颖 / 苏品杰 / 高宇廷 / 唐国忠 / 马世莉 / 陶传正 / 朱德刚 / 杨淇 / 金勤 / 博焱 / 黄镫辉 / 曾子馀 / 方志友 / 何笃霖 / 郭静纯 / 高浩原 / 应采灵 / 秦杨 / 郭彦均 / 郭彦甫 / 黄子佼 / 卜学亮 / 贾孝国 / 周马太 / 吴志丰 / 高山峰 / 马国毕 / 陈彦壮 / 张皓明 / 黄泰安 / 王德生 / 汉宗 / 陈慕义 / 单承矩 / 林智贤 / 琇琴 / 龟爷 / 黄羿真 / 赖亭君 / 卜国耕,爱情,台湾,13,60,4.8,720
花非花雾非雾,2013,丁仰国 / 李平,琼瑶 / 黄素媛,李晟 / 张睿 / 朱镇模 / 林心如 / 刘德凯 / 万茜 / 姚元浩 / 杨紫 / 赵魏,剧情 / 爱情,中国大陆 / 台湾,50,45,4.8,4434
爱情ATM,2013,余蒨蒨,吴维君,丁春诚 / 刘品言 / 小煜 / 房思瑜 / 穆熙妍,剧情,台湾,13,,4.8,70
还珠格格第三部,2003,李平 / 丁仰国,琼瑶,黄奕 / 古巨基 / 周杰 / 马伊琍 / 王艳 / 黄晓明 / 刘涛 / 秦岚 / 狄龙,剧情 / 爱情,中国大陆 / 香港 / 台湾,40,45,4.8,24587
麻辣教师·台湾,2014,,,黑泽良平 / 山本裕典 / 卓文萱 / 城田优,剧情,日本 / 台湾,4,23,4.7,192
女人花,2011,陈俊任 / 明金成 / 林敏祥,方泓仁,陈俊生 / 苗可丽 / 梁家榕 / 林韦君 / 陈德烈 / 李妍憬 / 丁国琳 / 赵小侨 / 赵舜 / 张雁名 / 郭世伦,剧情,台湾,40,105分鐘,4.7,46
微笑在我心,2009,周德华 / 张敏,仲傑創意小組,明道 / 张嘉倪 / 徐洁儿 / 黄勐 / 马可 / 张芯瑜,剧情 / 爱情,中国大陆 / 台湾 / 新加坡,30,,4.6,729
33故事館,2011,洪智育,南港十三郎,郭書瑤 / 井柏然 / 王心如 / 梁正群 / 王子（邱勝翊） / 邵庭,剧情 / 爱情,台湾,33,,4.6,146
美丽俏佳人,2003,,,叶安婷 / 施易男 / 霍建华 / 邱琦雯 / 陈柏伦,剧情 / 爱情,台湾,20,40,4.6,70
阿宪走着瞧,2015,吴宗宪,阿尔法集团,吴宗宪 / 沈玉琳 / 康康 / 詹子晴 / 张峰奇 / 邱胜翊 / 许孟哲 / 方文山,喜剧,台湾,36,5,4.5,36
萌学园之圣战再起,2010,,,博焱 / 蔡芷纭 / 蔡宜臻 / 阿本 / 利昂霖 / 林奕勋,喜剧 / 儿童 / 奇幻,台湾,13,50,4.5,207
神医大道公前传,2014,杨证雄,陈文贵,韩栋 / 张铎 / 孙耀琦 / 杜海涛 / 张芯瑜 / 牛飘 / 刘迪妮 / 康福震 / 明俊臣 / 李茜 / 何云伟,剧情 / 古装,中国大陆 / 台湾,35,,4.5,107
熊猫人,2010,周杰伦,发条 / 李怡嘉 / 李莎,宋健彰 / 詹宇豪 / 江语晨 / 唐嫣 / 田京泉 / 周杰伦 / 言承旭 / 曾志伟,剧情 / 爱情,中国大陆 / 台湾,29,43,4.4,3671
下辈子还嫁给你,2012,罗灿然,陆玉清,陈德容 / 张若昀 / 陈昭荣 / 午马 / 陈莎莉 / 李雨泽 / 斓曦,爱情,台湾,35,,4.4,85
江湖.com,2008,王伟忠,李宗熹 / 林维杨 / 刘建帼,郭子乾 / 张本渝 / 阿KEN,,台湾,72,30,4.3,135
萌学院3之魔法号令,2011,李明泽 / 李权峰,,博焱 / 曾子馀 / 蔡芷纭,喜剧 / 儿童 / 奇幻,台湾,26,,4.2,150
天龙八部,1990,刘俊杰,梁立人,惠天赐 / 关礼杰 / 宋冈陵 / 张咏咏,剧情 / 动作 / 爱情 / 武侠 / 古装,台湾,20,80,4.2,79
巧克力情人,2007,霍耀良,姚蕙,韩雪 / 陈浩民 / 于娜 / 吴卓羲,剧情 / 爱情,台湾,30,,4.1,54
彩虹甜心,2011,未知,未知,林志颖 / 应采儿,喜剧 / 爱情,台湾,20,,3.9,398
恶作剧之吻,2016,林清芳 / 蔡季瑛,李懿芳,李玉玺 / 吳心緹 / 蔡灿得 / 席惟倫 / 宮以騰 / 洪胜德,喜剧 / 爱情,台湾 / 中国大陆,39,25,3.7,899
新还珠格格,2011,李平 / 丁仰国,琼瑶 / 黄素媛,李晟 / 海陆 / 邱心志 / 张睿 / 邓萃雯 / 李佳航 / 班杰明 / 高梓淇 / 赵丽颖 / 路宏 / 孙耀琦 / 王今铎 / 周放 / 林心如 / 方青卓,剧情 / 喜剧 / 动作 / 爱情 / 古装,中国大陆 / 台湾,98,40,3.5,14784
明若晓溪,2015,吴建新,明晓溪,曾沛慈 / 林子闳 / 蔡颐榛 / 马振桓 / 徐开骋 / 曹曦月,剧情 / 爱情,台湾 / 中国大陆,29,45,3.4,1878
樱桃小丸子,2016,张钦,,汪东城 / 林芯蕾 / 魏蔓 / 林佑威 / 茵芙 / 顾宝明 / 杨铭威 / 曾昱嘉 / 谭艾珍 / 陈德脩 / 曾允柔 / 王友良 / 刘纪范 / 黄宏轩 / 黄得峯 / 李础业,喜剧 / 家庭,台湾,30,,3.3,412
