剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
最后诊断,2006,王瑞,林黎胜,陈建斌 / 苏可 / 高明 / 伊春德 / 潘晓莉 / 傅淼 / 王新 / 柏寒,剧情 / 爱情,中国大陆,20,40,8.4,257
黑色郁金香,2004,马为,杜诗筠,许亚军 / 张恒 / 于小慧,剧情,中国大陆,25,45,8.4,41
天堂隔壁,1997,,,何静 / 刘金山 / 文兴宇 / 李诚,,中国大陆,16,,8.4,45
凌汤圆,1988,李伯清,刘德一,刘德一,,中国大陆,8,,8.4,132
我的铁路我的梦,2017,,,,,中国大陆 / 肯尼亚,3,30,8.4,99
绝对隐私,2005,李少红,安顿,周迅 / 陈坤 / 黄觉,剧情,中国大陆,10,90,8.4,735
最美的青春,2018,巨兴茂,郭靖宇 / 杨勇,刘智扬 / 何雨虹 / 赵恒煊 / 贾宏伟 / 张子文 / 奚望 / 鲁佳妮 / 马赫 / 张胤哲 / 张思乐 / 孙仲秋 / 华娇 / 高明 / 王奎荣 / 张光北 / 陈炜 / 黑子 / 李光复,剧情,中国大陆,36,45,8.4,5612
历史的天空,2004,高希希,蒋晓勤 / 姚远 / 邓海南 / 徐贵祥,张丰毅 / 李雪健 / 李琳 / 孙松 / 殷桃 / 刘小宁 / 王新军 / 杨树泉 / 于和伟 / 郑玉,剧情 / 战争,中国大陆,32,43,8.4,3644
与青春有关的日子,2006,叶京,叶京 / 王朔,佟大为 / 常景如 / 黄勐 / 张昊 / 白百何 / 文章 / 陈羽凡 / 果靖霖 / 佟磊 / 高露 / 李玥 / 班赞 / 余皑磊 / 司光敏 / 齐欢,剧情 / 爱情 / 历史,中国大陆,52,45,8.4,18512
铠甲勇士刑天,2010,张瀚文,邬城琪,李巍 / 吴昊泽 / 张亚男,剧情 / 动作 / 科幻,中国大陆,60,约24,8.4,1292
手机,2010,沈严 / 王雷,宋方金 / 刘震云,王志文 / 陈道明 / 梅婷 / 刘蓓 / 范明 / 柯蓝 / 于明加 / 王笛 / 夏凡 / 李建新 / 王同辉 / 柏寒 / 周一围 / 唐以诺 / 林夏薇 / 何杜娟 / 李洪权 / 石燕京 / 袁文康 / 柏青 / 尚铁龙 / 王丽云,剧情 / 家庭,中国大陆,36,41,8.4,13407
逆水寒,2004,鞠觉亮,温豪杰 / 戴蓉,张智霖 / 钟汉良 / 李小冉 / 宋佳 / 黄智贤 / 于娜 / 陈大成 / 一真 / 谢宁 / 修革 / 卢勇 / 刘卫华 / 孙茜 / 程武 / 李海涛,剧情 / 武侠 / 古装,中国大陆,40,45,8.4,8055
过把瘾,1994,赵宝刚,李晓明 / 黑子 / 王朔,王志文 / 江珊 / 刘蓓 / 赵亮 / 史可 / 李诚儒,剧情,中国大陆,8,46,8.4,11725
炊事班的故事3,2007,尚敬,徐君东 / 娅子,周小斌 / 毛孩 / 姜超 / 王超 / 姚晨 / 王磊 / 沙溢,喜剧,中国大陆,31,46,8.4,10106
北京人在纽约,1993,郑晓龙 / 冯小刚,李晓明 / 郑晓龙 / 李功达 / 冯小刚 / 曹桂林,姜文 / 严晓频 / 王姬 / 马晓晴 / 周丽华 / 高国华 / 刘晓莉 / 慎广兰 / 戴博 / 柯志凌 / 福莱德 / 邢凯,剧情 / 爱情,中国大陆,21,40,8.4,23198
神探狄仁杰2,2006,钱雁秋,钱雁秋,梁冠华 / 张子健 / 吕中 / 姜昕言 / 须乾 / 徐晓贝 / 乔红 / 赵志刚 / 严燕生 / 淳于珊珊,剧情 / 动作 / 悬疑 / 古装,中国大陆,40,45,8.4,10052
少林问道,2016,傅东育,张晓峰,周一围 / 郭京飞 / 郭晓婷 / 是安 / 何赛飞 / 冯嘉怡 / 张志坚 / 周野芒 / 赵帅 / 李雨泽 / 黄彦麟 / 左百学 / 郑强 / 杨洪武,剧情 / 古装,中国大陆,38,45,8.4,5126
来不及说我爱你,2010,曾丽珍,周涌 / 匪我思存,汉良 / 李小冉 / 谭凯 / 齐芳 / 孙玮 / 寇振海 / 归亚蕾 / 卢勇 / 刘大为 / 程学斌 / 王兰英 / 朱玲 / 王霓 / 徐小明,剧情 / 爱情 / 战争,中国大陆,36,45,8.4,33044
家有儿女2,2005,林丛,臧里 / 臧希 / 廉春明,宋丹丹 / 高亚麟 / 张一山 / 杨紫 / 尤浩然,喜剧 / 家庭 / 儿童,中国大陆,100,22,8.4,13643
毛骗,2010,李洪绸 / 志微 / 于哲,李洪绸 / 志微 / 刘爱银 / 王秀月,安宁 / 赵宁 / 杨羽 / 黎伟 / 邢冬冬 / 车志刚 / 汪小壹 / 高兴建,悬疑 / 犯罪,中国大陆,20,42,8.4,18376
虎啸龙吟,2017,张永新,常江,吴秀波 / 刘涛 / 李晨 / 张钧甯 / 唐艺昕 / 王洛勇 / 刘欢 / 王东 / 肖顺尧 / 檀健次 / 来喜 / 陆思宇 / 章贺 / 杜奕衡 / 褚栓忠 / 张天阳 / 刘凌志 / 刘岳 / 赵寰宇 / 阎汶宣 / 程诚 / 陆妍淇 / 丁海峰 / 卢星宇,剧情 / 战争 / 古装,中国大陆,44,45,8.4,48438
平凡的世界,2015,毛卫宁,路遥 / 温豪杰,佟丽娅 / 袁弘 / 王雷 / 李小萌 / 刘威 / 尤勇 / 张浩天 / 吕一 / 尹智玄 / 戴墨 / 康爱石 / 辛凯 / 汪芦云 / 鲁诺 / 夏凡 / 陈卫,剧情 / 爱情,中国大陆,56,45,8.4,21076
家有儿女,2005,林丛,臧里 / 臧希,宋丹丹 / 高亚麟 / 张一山 / 杨紫 / 尤浩然,喜剧 / 家庭,中国大陆,100,20,8.4,48919
伪装者,2015,李雪,张勇,胡歌 / 靳东 / 刘敏涛 / 王凯 / 宋轶 / 王乐君 / 王鸥 / 刘奕君 / 岳旸 / 张棪琰 / 郭晓峰 / 松峰莉璃 / 王铮 / 高鑫 / 郭虹 / 平田康之 / 朱梦瑶 / 孙梦佳 / 孙晨 / 冯晖 / 松浦敬之 / 刘陆 / 高正 / 曲浩天 / 冯千 / 姚力烨 / 王宏 / 谢承颖 / 史晓僮 / 毕英杰 / 柳洋 / 桑帅 / 王海龙 / 郭彤彤 / 臧晋 / 孙征宇 / 张巨明 / 叶恺文,剧情 / 悬疑,中国大陆,48,40,8.4,100309
水浒少年,2000,徐静波,刘玮,潘元甲 / 刘婷 / 杨志鹏 / 刘杰 / 王文杰 / 陆亚鹏,,中国大陆,18,,8.4,935
家在铁西,2015,马进,赵冬苓,保剑锋 / 王艳 / 石天琦 / 萨日娜 / 王海燕 / 姬他 / 张洪杰 / 李洪涛 / 张大静,剧情,中国大陆,40,,8.4,106
说的就是你,2014,王吕叉,王吕叉 / 徐普通,宋卿 / 杨天琪,喜剧,中国大陆,8,5,8.4,1219
关中匪事,2003,张汉杰,庞一川,田海蓉 / 凌潇肃 / 刘立伟 / 赵龙豪 / 姬麒麟 / 杨梅 / 柴鸥 / 许还山 / 张衡平 / 柏杉 / 石文中,剧情 / 历史,中国大陆,30,40,8.4,2425
过年,2015,李想,李想,,,中国大陆,5,30,8.4,245
大校的女儿,2006,张进战,王海鸰,袁立 / 郭晓东 / 李静 / 刘思言 / 赵瑞 / 赵岭 / 郭铁城 / 徐筠,剧情,中国大陆,20,45,8.4,1475
爱是一颗幸福的子弹,2007,胡坤,胡坤,张歆艺 / 陈思诚 / 沈佳妮 / 张子晨 / 张羽 / 盖然 / 卢星宇 / 方青卓 / 周晓鸥 / 郭柯宇 / 王挺 / 吴紫彤,剧情 / 爱情,中国大陆,25,45,8.4,2503
钟鼓楼,1986,鲁晓威 / 唐果,周锴 / 鲁晓威,郭平 / 孟瑾 / 刘艳臣 / 叶仲寅 / 吕中 / 郭霄珍 / 刘佳 / 田春奎,剧情,中国大陆,8,35,8.4,194
中华上下五千年,1998,徐鲁燕,徐鲁燕,,,中国大陆,269,,8.4,535
你是我的幸福,2011,姜凯阳,申捷,李建义 / 刘佳 / 王刚 / 黄轩 / 颜世魁 / 林源 / 李明启 / 崔志刚 / 牛犇 / 宫晓瑄 / 康凯 / 沙景昌 / 莫岐 / 刘欢,剧情 / 喜剧 / 爱情,中国大陆,28,,8.4,1073
了不起的村落,2018,黎振亚,韩嘉 / 杨程远,,,中国大陆,12,20,8.4,730
彼岸1945,2011,梦继,潘朴,周渝民 / 张钧甯 / 王学圻 / 阎娜 / 张晨光 / 李李仁 / 李国毅 / 葛蕾 / 龙劭华 / 杨贵媚 / 张丹峰 / 王少伟 / 吕行 / 谢钢 / 赵阳 / 侯长荣 / 宗晓军 / 钱漪 / 潘彦妃 / 九孔 / 施诗 / 聂雅亮,剧情 / 爱情 / 历史 / 战争,中国大陆 / 台湾,34,45,8.4,1760
刑警本色,1999,张建栋,张成功,王志文 / 李幼斌 / 常戎 / 李煜 / 段奕宏 / 刘威 / 王奎荣 / 杨子骅 / 李晨 / 侯传杲 / 石兆琪 / 高明 / 陈大伟 / 孟蕾 / 刘丹 / 关海龙 / 马魁 / 万济民 / 宋福森 / 赵之连,剧情 / 犯罪,中国大陆,22,40,8.4,2448
追,2007,郭靖宇 / 柏杉,郭靖宇 / 韩晓天,王新军 / 黄海波 / 翟万臣 / 杨志刚 / 王媛可 / 王媛可 Yuanke Wang,剧情,中国大陆,24,40,8.4,1234
乘龙怪婿第一季,2005,肖丹 / 郭昊明 / 杨永光,王玲 / 张锦尧,张颂文 / 罗曼君 / 刘汗,剧情 / 喜剧 / 古装,中国大陆,120,21,8.4,419
活着再见,2015,姜凯阳,邵雪城,张陆 / 陈蓉 / 骆达华 / 赵达 / 曲高位 / 赵龙豪 / 石兆琪 / 樊昊仑 / 赵毅 / 王奕盛 / 王志刚 / 毛微 / 葛四 / 王子今 / 李木子 / 李艺东,剧情 / 犯罪,中国大陆,12,43,8.4,881
都市男女,2002,尚敬 / 吕小品 / 齐星,宁财神 / 何员外 / 王倦 / 小舟 / 唐骏,黄芳翎 / 王景春 / 佟悦 / 姚晨 / 沙溢 / 喻恩泰,喜剧,中国大陆,365,26,8.4,4868
镖门,2014,韩晓军,徐浩峰 / 曹逸鸣,霍建华 / 贾青 / 李健 / 王庆祥 / 倪大红 / 康凯 / 党浩予 / 刘一含 / 郭晓峰 / 尹铸胜 / 程皓枫 / 陈牧扬 / 周奇奇 / 于彦凯 / 董玥,剧情 / 爱情,中国大陆,38,45,8.4,7456
风车,2011,孔笙 / 张永新,刘雁,李晨 / 杨立新 / 霍思燕 / 宋佳 / 韩童生 / 章龄之 / 吴晓亮 / 陈炜 / 宁文彤 / 王佳佳 / 石云鹏 / 卫仑 / 赵君 / 刘敏涛 / 丁志城 / 田雨晴 / 张雪迎 / 李金江,剧情 / 爱情 / 家庭,中国大陆,38,45,8.4,3950
海棠依旧,2016,陈力,张法纯 / 周秉德,孙维民 / 唐国强 / 黄薇 / 卢奇 / 王伍福 / 马晓伟 / 李世玺 / 牛犇 / 丁柳元 / 杨步亭 / 赵力强 / 曾一萱 / 刘之冰 / 吴海燕 / 夏天 / 陈思 / 沈保平 / 姚兵友 / 林津锋 / 岳霄冰 / 张扬 / 徐郭紫杉 / 石琳 / 郭铁城 / 丁军 / 张建国 / 崔根栓 / 苏丽 / 赵小川 / 陈锐 / 于子健 / 祝新运 / 王国栋 / 王健 / 邵晓薇 / 赵晓明 / 张会中 / 王伯昭 / 郝岩 / 丁勇岱 / 郭东文 / 徐玉峰 / 郝超 / 张希才 / 陈奇 / 冯凡 / Randell / 刘自强 / 林玉佳 / 亚历山大·巴甫洛夫 / 逯长恩 / 万思维 / 曹操 / lsabeL / 初星一 / Praihirun Marttra / 于又川 / 张帆 / 吕一丁 / 郑强 / 许丕一 / 王笑龙 / 张梦星 / 侯祥玲 / 王振利 / 伊娜 / 刘袖杰 / 罗情怡 / 李昕芮 / Burnett Frances Aisika / Wongboonmark Phanukorn / 韩占勇 / 吴阳 / 啜二勇 / 周旭奇 / 王艺禅 / 田景山 / 王广智 / 蒋依依 / 张乐天 / 阿丽亚 / 王鹏 / 吕毅 / 侯静萱 / 马崇乐 / George ricketts / 李杨 / 康馥麟 / 傅方俊 / 全奕丞 / 吴昊 / 姜雯雯 / 高志强 / 乔治 / 宋晓英 / 马跃 / 王朝 / 郑玉 / 蔡丽萍 / 袁霞 / 成国栋 / 王淑琴 / 薛淑杰 / 刘翰秦 / 杨彤 / 米乐,剧情 / 传记,中国大陆,41,45,8.4,2461
成吉思汗,2000,王文杰,俞智先 / 朱耀廷,巴森 / 萨仁高娃 / 赵恒煊,传记 / 历史,中国大陆,30,,8.4,2104
中国故事,2004,曲立君,曲立君,斯琴高娃 / 李雪健 / 高曙光 / 丁嘉丽 / 刘佩琦 / 陈坤 / 陶虹 / 刘蓓 / 肖雄 / 姜武 / 剧雪 / 王学圻 / 寇振海 / 刘孜 / 赵有亮,家庭,中国大陆,26,45,8.3,101
铁血青春,2003,,,姜武 / 潘粤明 / 韩雨芹 / 赵越,犯罪,中国大陆,24,,8.3,146
如此多娇,2004,马骁,乌力天赫,鲍国安 / 吴晓敏,剧情,中国大陆,29,40,8.3,163
天地民心,2008,杨阳,朱秀海,赵鸿飞 / 宋佳 / 袁弘 / 修庆 / 杨旻娜 / 成泰燊 / 王洛勇 / 卢星宇 / 孙海英 / 杨烁 / 吕丽萍 / 许还山 / 王绘春 / 林雨申,历史 / 古装,中国大陆,40,,8.3,214
知识老人,知识老人,钱家辛 / 刘泽岱,,,,中国大陆,40,,8.3,181
浴血重生,2016,马鲁剑,张启敏,乔振宇 / 肖茵 / 申军谊 / 袁志博 / 李修贤 / 于小慧 / 陈创 / 丁勇岱,剧情,中国大陆,35,,8.3,307
大浴女,2007,杨亚洲,铁凝 / 蔡天 / 廖欣,倪萍 / 姜武 / 卢卓婕 / 李小萌 / 王雷 / 陈春 / 赵有亮 / 韩莺,剧情 / 家庭 / 儿童,中国大陆,22,45,8.3,368
天剩我才,2010,朱宏 / 郑正 / 蔡悦,,朱宏 / 郑正 / 蔡悦 / 爱莎,剧情 / 喜剧,中国大陆 / 土耳其,10,,8.3,580
新七侠五义,1994,肖峰 / 秦竞虹,黄丹,张多福 / 孔琳 / 马雯 / 董晓燕 / 寇占文,剧情 / 武侠,中国大陆,40,45,8.3,259
绝对控制,2002,张建栋 / 姜伟,杨海波,王学兵 / 苗圃 / 董勇 / 杜志国 / 王奎荣 / 李涓 / 冯恩鹤 / 褚栓忠 / 张笑君 Xiaojun Zhang / 许正廷 / 张天舒,剧情 / 悬疑 / 犯罪,中国大陆,22,45,8.3,792
龙器,2016,李云亮,王鹏,靳东 / 孙宁 / 种丹妮 / 石兆琪 / 姚安濂 / 姚卓君 / 张小磊 / 修宗迪 / 牛飘 / 刘禹 / 丁子玲,剧情 / 悬疑,中国大陆,39,30,8.3,2618
东方小故事,1994,张韵华 / 冯广泉 / 史久峰,傅星,袁岳 / 徐峥 / 余彬 / 黄达亮 / 曹秋根 / 姚安濂,剧情 / 儿童 / 历史 / 古装,中国大陆,150,10,8.3,5003
梦醒天涯路,1995,孙清国,华瑜 / 池敬嘉,张瑜 / 博弘 / 张继波,剧情,中国大陆,40,40,8.3,81
复仇女之罪爱,2009,翟小兴,赵冬苓,富大龙 / 隋俊波 / 刘婉婷 / 张晨光 / 李菁菁 / 耿胜凯 / 金书贵,爱情 / 悬疑 / 犯罪,中国大陆,28,42,8.3,98
一锁五十年,2009,周小兵 / 何冰,杨晓雄,何冰 / 韩童生 / 彭心宜 / 李建义 / 修宗迪 / 李冰 / 常蓝天 / 于谦,剧情 / 家庭,中国大陆,24,,8.3,220
茶马古道,2005,王文杰 / 孔笙,景宜,王诗槐 / 王奎荣 / 戴娇倩 / 刘冠成 / 多布杰 / 吕毅 / 仁青顿珠 / 诺明骅日 / 洛丹 / 赵晋,战争,中国大陆,23,46,8.3,212
北京傲客,2014,王滔,孙阳,彭勃 / 李昱霄 / 初家晴,剧情 / 喜剧,中国大陆,30,,8.3,98
一级恐惧,1999,安健,,张晓磊 / 滕汝俊,剧情,中国大陆,20,45min,8.3,1054
关中秘事,2005,张汉杰,张汉杰,梁馨 / 赵彦民 / 张宇彤,剧情,中国大陆,30,,8.3,103
非亲兄弟,2005,张友龄,薛玉明,孙松 / 张凯丽 / 朱亚文,剧情,中国大陆,24,,8.3,102
铁鹰行动,1995,郭少雄,,陈剑飞 / 王群 / 赵军 / 杜振清 / 李云娟,动作 / 犯罪,中国大陆,20,45,8.3,68
大哥,2002,潘明光、王栋,刘一兵,村里 / 冯国庆 / 温玉娟 / 张跃刚,剧情 / 家庭,中国大陆,22,47,8.3,36
花季雨季,1998,李忠信,,潘军 / 戴娇倩 / 陈智彬 / 谈锐 / 肖博 / 赵晖 / 唐莎莎 / 靳雁,剧情,中国大陆,8,40,8.3,112
国际航班,1994,刘燕城,张静,李媛媛 / 何音,剧情 / 爱情,中国大陆,9,45,8.3,44
让爱重来,2000,吴晓耕,齐星,李立群 / 梅婷,剧情 / 家庭,中国大陆 / 新加坡,20,,8.3,146
鸽子哨,2009,付宁,袁大举 / 付宁,秦海璐 / 王斑 / 李滨 / 谢钢 / 李勤勤,,中国大陆,36,,8.3,218
小宠当家,2015,,,,,中国大陆,5,25,8.3,280
琉璃厂传奇,1998,许同均,邹静之,张国立 / 冯远征 / 邢岷山,剧情 / 古装,中国大陆,30,50,8.3,307
黑鸟,2004,不思凡,不思凡,,悬疑 / 短片 / 古装 / 鬼怪,中国大陆,7,5,8.3,891
大舞台,2007,洪宝生,王竹君 / 张保国,靳东 / 岳跃 / 夏阳阳 / 胡蓉蓉,剧情 / 爱情 / 战争,中国大陆,24,,8.3,43
葛定国同志的夕阳红,2005,尹力,项小米,王姬 / 方青卓 / 吕中,,中国大陆,22,,8.3,40
周恩来在上海,1998,汪遵熹,王朝柱,刘劲 / 王允 / 马晓伟 / 徐风 / 史鑫 / 谢钢 / 夏正兴,剧情 / 传记 / 历史,中国大陆,17,,8.3,48
零距离,2004,李骏,张莱 / 张雪江,辛柏青 / 柳云龙 / 王千源,剧情,中国大陆,22,45,8.3,75
爱情二十年,2007,余淳,孙春平 / 郭方宏,姜武 / 王志飞 / 赵倩 / 梁馨 / 王澜 / 周逵 / 张衣,剧情,中国大陆,23,,8.3,86
李白,2012,邵警辉,北村,濮存昕 / 龚丽君,历史 / 古装,中国大陆,40,45,8.3,124
青春不言败,2010,宋业明 / 王艺伦,胡绍祥 / 胡蓉蓉 / 杨敏,靳东 / 李佳 / 刘立淇 / 尹明 / 盖吉利 / 穆雷克,剧情 / 家庭,中国大陆,29,40,8.3,1122
哎哟妈妈,2001,于本正,贺国甫,肖雄 / 张闽 / 杨昆,剧情,中国大陆,20,,8.3,241
爱情滋味,2001,杨亚洲,杜诗筠,高曙光 / 袁泉 / 吴越,剧情 / 爱情,中国大陆,22,,8.3,258
北洋水师,1992,冯小宁,冯小宁,陈宝国 / 陈道明 / 腾汝俊 / 王志飞 / 胡亚捷 / 袁苑 / 葛优,剧情 / 历史 / 战争 / 古装,中国大陆,16,48,8.3,1166
冬天的小树,1999,,,肖博 / 王冠,,中国大陆,2,,8.3,46
荣誉,2000,成浩,李功达 / 陈兵 / 徐广顺,程煜 / 于小慧 / 牛振华 / 石兆琪 / 姚安濂 / 倪土 / 于娜 / 刘佳 / 慕菁 / 崔维宁 / 杨立山 / 何瑜 / 黄力 / 梅莉那 / 游凌舒 / 毛玲萍 / 常小菱 / 杨本旺 / 张永生 / 石志杰 / 常哲涛 / 刘淑英 / 孙连久 / 赵成顺 / 于同云 / 张欣 / 林柯 / 马向阳 / 肖云飞 / 李杰,剧情,中国大陆,21,,8.3,264
大过年,2007,黄力加 / 邹友开,白铁军,徐帆 / 倪大红 / 邵兵 / 刘威 / 杨若兮 / 马精武 / 林永健 / 杨新洲,,中国大陆,30,,8.3,462
爱在苍茫大地,2010,齐星,齐星,李幼斌 / 朱亚文 / 史兰芽 / 赵亮 / 李乃文 / 沈佳妮 / 岳秀清 / 曹曦文 / 蒋毅,剧情 / 家庭,中国大陆,51,,8.3,517
无心法师,2015,林玉芬 / 高林豹,徐子沅 / 肖志瑶 / 李楠 / 方羌羌 / 尼罗,韩东君 / 金晨 / 陈瑶 / 张若昀 / 孔连顺 / 隋咏良 / 王彦霖 / 披拉·尼迪裴善官 / 赵柯 / 石筱群 / 王闯 / 王春元 / 蒋中伟 / 王妍苏 / 公方敏 / 袁愿 / 余心恬 / 吴连生 / 博弘 / 张山 / 张瑞珈 / 尤靖茹 / 叶恺文 / 梅寒 / 陆梅芳 / 强宇 / 戴琪华 / 陆媛媛 / 郝文学 / 郭中友 / 张诚航 / 易凝 / 马湘宜 / 叶丽娜 / 罗中强 / 王宪法 / 王红 / 赵改媂 / 秦雅思,剧情 / 喜剧 / 悬疑,中国大陆,20,47,8.3,52357
黑洞,2001,管虎,陆川 / 张成功,陈道明 / 陶泽如 / 丁嘉丽 / 董勇 / 陶红 / 袁立 / 刘斌 / 高明 / 温海涛 / 梁静 / 严敏裘 / 孔琳 / 沙景昌 / 黄翀 / 马捷 / 公磊 / 刘天池 / 许多 / 杜玉明 / 周建鹏 / 王伟光 / 俞立文 / 雷明 / 黄渤 / 华子 / 马伊琍 / 李诚儒 / 马跃 / 曲晓璐 / 何川 / 须乾 / 张磊,剧情 / 悬疑,中国大陆,31,45,8.3,15390
约会专家,2014,澄丰 / 朱锐斌,白一骢,朱雨辰 / 郭京飞 / 齐溪 / 钱芳 / 严屹宽 / 唐治平 / 林晓凡 / 程媛媛 / 李坤霖 / 孔琳 / 杜若溪 / 赵正阳 / 夏雨 / 姜妍 / 郝平 / 高姝瑶 / 方安娜 / 何欣 / 芮伟航 / 潘泰名 / 周璞,喜剧 / 爱情,中国大陆,32,45,8.3,10806
小龙人,1992,寒山 / 龚艺群 / 王殷海,诸葛怡,陈嘉男 / 陈晨 / 柳田 / 江以桢 / 任冶湘,儿童 / 奇幻,中国大陆,52,28,8.3,36751
贫嘴张大民的幸福生活,2000,沈好放,刘恒,梁冠华 / 朱媛媛 / 霍思燕 / 徐秀林 / 岳秀清 / 潘粤明 / 鲍大志 / 王同辉 / 刘桦 / 张涵予,剧情 / 喜剧 / 爱情 / 家庭,中国大陆,20,45,8.3,14019
孝庄秘史,2002,尤小刚,杨海薇,宁静 / 马景涛 / 刘德凯 / 邬倩倩 / 赵鸿飞 / 舒畅 / 胡静 / 何赛飞 / 斯琴高娃 / 许还山,剧情 / 历史 / 古装,中国大陆,38,47,8.3,27197
金婚,2007,郑晓龙,王宛平,张国立 / 蒋雯丽 / 沈傲君 / 林永健 / 苗乙乙 / 王海燕 / 李菁菁 / 王雷 / 于明加 / 彭心宜 / 王彩平 / 张晓龙 / 严敏裘 / 冯雷 / 赵秦 / 贺刚 / 于滨 / 张英 / 普超英 / 丁勇岱 / 赵丽颖,剧情 / 家庭,中国大陆,50,46,8.3,26452
乔家大院,2006,胡玫,朱秀海,陈建斌 / 蒋勤勤 / 雷恪生 / 倪大红 / 马伊琍 / 赵丽娟 / 王绘春 / 王辉 / 高斯 / 吕中 / 陆剑民 / 博弘 / 张洪睿 / 谢钢,剧情 / 传记,中国大陆,45,45,8.3,13328
怪侠一枝梅,2010,李国立 / 吴锦源 / 游达志 / 梁胜权,邓力奇,霍建华 / 刘诗诗 / 马天宇 / 释彦能 / 萧正楠 / 佟丽娅 / 郑晓东 / 姚奕辰 / 袁姗姗 / 戴春荣 / 关晓彤 / 吕一 / 廖启智,剧情 / 喜剧 / 武侠 / 古装,中国大陆,30,45,8.3,22913
灵魂摆渡,2014,巨兴茂 / 郭世民,小吉祥天,于毅 / 肖茵 / 刘智扬 / 梁椰雯 / 王靖云 / 陈洁,剧情 / 惊悚 / 恐怖 / 鬼怪,中国大陆,20,40,8.3,29220
空镜子,2001,杨亚洲,万方,陶虹 / 牛莉 / 姜武 / 许亚军 / 刘冠军 / 何冰 / 马恩然 / 彭玉,剧情 / 家庭,中国大陆,20,,8.3,5984
忽而今夏,2018,吕赢,赵夏盈 / 马郁 / 明前雨后,白宇 / 卜冠今 / 吕鹏 / 张书维 / 杨玥 / 方文强 / 刘林 / 侯晴子梓 / 张磊,剧情,中国大陆,30,38,8.3,25444
还珠格格,1998,孙树培,琼瑶,赵薇 / 苏有朋 / 林心如 / 周杰 / 陈志朋 / 范冰冰 / 张铁林 / 戴春荣 / 李明启 / 赵丽娟 / 张恒 / 陈莹 / 陆诗雨 / 刘芳 / 刘丹 / 薛俨 / 李楠 / 鱼梦洁 / 刘芳毓 / 艾洋 / 董伟 / 张巍 / 游龙 / 苗皓钧 / 朱景隆 / 王奕 / 刘伟 / 郑佳欣 / 杨东 / 王坤 / 温海波,剧情 / 喜剧 / 动作 / 爱情 / 古装,台湾 / 中国大陆,24,45,8.3,94931
金粉世家,2003,李大为,刘国权 / 韩小汐 / 王军 / 张恨水,陈坤 / 董洁 / 刘亦菲 / 寇振海 / 乔振宇 / 舒耀瑄 / 吴竞 / 潘星谊 / 朱铁 / 孙宁 / 刘茜 / 舒畅 / 王伯昭 / 迟帅 / 徐露 / 罗珊珊 / 黄爱玲 / 李乐,爱情 / 家庭,中国大陆,40,45,8.3,70363
人民的名义,2017,李路,周梅森,陆毅 / 柯蓝 / 张丰毅 / 吴刚 / 许亚军 / 张志坚 / 胡静 / 张凯丽 / 高亚麟 / 白志迪 / 李建义 / 冯雷 / 李光复 / 赵子琪 / 丁海峰 / 张晞临 / 岳秀清 / 翟万臣 / 许文广 / 侯勇 / 黄若萌 / 王丽云 / 陶慧敏 / 徐光宇 / 黄俊鹏 / 李威 / 阚犇犇 / 唐菀 / 纪帅 / 李昕岳 / 黄薇 / 高英 / 赵龙豪 / 施大生 / 卞涛 / 何达 / 侯天来 / 沈晓海 / 郝光 / 孙宁 / 李学政 / 徐小恪 / 王海平 / 滕爱弦 / 方晓莉 / 李飞 / 于诚群 / 石强 / 王晞 / 何昕霖 / 欧阳培龙 / 刘若谷 / 杨嘉华 / 曹杨 / 张艺丹 / 李路 / 宗晶 / 赵雄 / 史政涵 / 王建兵 / 亚飞 / 贾米娜 / 张世民 / 潘兴源 / 赵文春 / 包云飞 / 陈果 / 马丹旎 / 张萍 / 胡世群 / 安龙 / 戴金正 / 刘伟 / 彭蓝 / 魏兵 / 杨军 / 夏天 / 崔健 / 张佳佳 / 王彬 / 危颖 / 腾宝才 / 潘小千 / 赵晓飞 / 薛晓帆 / 巩金国 / 张倩 / 陈旭鹏 / 邱梓童 / 盛凡 / 丁俊龙 / 赵敏 / 霍娟 / 蔡永健 / 袁军 / 朱国瑜 / 朱维民 / 曹洪 / 马国华 / 任重 / 盖琛雨 / 李义 / 胡林 / 徐宁 / 金春 / 乔治 / 陈光辉 / 李书豪 / 刘晓莉 / 张思远 / 李文强 / 丛魏 / 刘同 / 史建明 / 霍兴宝 / 叶华 / 李阳 / 陈句 / 陈刚 / 仲奕卉 / 仲奕如 / 毛凡 / 张德超 / 王国华 / 韩志华 / 刘佳星 / 赵辉 / 孟宪国 / 刘建国 / 刘高丽 / 于军峰 / 周凯 / 周竹梅 / 王建兵,剧情 / 悬疑 / 犯罪,中国大陆,52,55,8.3,207490
教室的那一间,2018,贾炳祺,,吴瑞淞 / 蒋袁娅蓉 / 王星玮 / 耿强,喜剧 / 爱情,中国大陆,13,30,8.3,3732
天盛长歌,2018,沈严 / 刘海波,路怡 / 邹越 / 卢菁 / 王佩 / 邱永懿,陈坤 / 倪妮 / 赵立新 / 倪大红 / 袁弘 / 白敬亭 / 张晓晨 / 刘敏涛 / 海一天 / 朱锐 / 修庆 / 于明加 / 尹铸胜 / 胡可 / 李菁菁 / 梅婷 / 昌隆 / 王鸥 / 邓莎,剧情 / 爱情 / 古装,中国大陆,56,45,8.3,113356
